id	logFC	AveExpr	t	P.Value	adj.P.Val	B
AURKC	0.0146551752873565	7.22692245283019	0.327311141442416	0.744658619021349	0.895191759210611	-6.16525437280451
PRKAB1	0.0216901135057466	7.76211771698113	0.327125962484532	0.744797915214727	0.8952216993504	-6.16531353206003
TBX5	0.0157291637931003	6.89647677358491	0.32657863121289	0.745209681440221	0.895353594312504	-6.16548819343887
USF2	0.0379310747126453	8.96130290566038	0.326533811092779	0.745243403660502	0.895353594312504	-6.16550248328731
RET	-0.0214908477011493	6.21031077358491	-0.326523886885843	0.745250870604607	0.895353594312504	-6.16550564712473
DIS3	-0.0320565933908075	6.65516664150943	-0.326091255076187	0.745576405391591	0.895607206230943	-6.16564347706073
CREB3L2	0.0231548362068956	9.10820137735849	0.325935348316572	0.745693729227638	0.895610669879604	-6.16569310197535
CTSE	-0.0432606954022976	5.85172688679245	-0.32562300472202	0.745928794016256	0.895755522782143	-6.16579244941185
GPD2	0.0263256350574714	6.83863550943396	0.325322624021364	0.746154878636463	0.895823269308762	-6.16588790230525
STOML2	-0.0219999497126437	9.504834	-0.325243887483369	0.746214144214646	0.895823269308762	-6.1659129081409
ASAH1	-0.0197646609195434	9.45013820754717	-0.324811824893807	0.746539388380537	0.895924644486554	-6.16605001902724
CFDP1	0.0228048951149393	8.17616235849057	0.324689921581736	0.746631162043621	0.895924644486554	-6.16608867102789
FXYD3	-0.0259613347701135	5.70085028301887	-0.32464609165819	0.746664159855897	0.895924644486554	-6.16610256469176
GATA1	0.0515567614942505	7.30326888679245	0.324523427844744	0.746756511114975	0.895924644486554	-6.16614143800908
YWHAE	-0.0195575704022968	8.33336939622641	-0.323621057211164	0.747436003580868	0.896602416312672	-6.16642695797892
PTRF	-0.0294016853448298	8.40468666037736	-0.322639937904527	0.748175023228567	0.897230361783735	-6.16673649628177
PNN	0.0290316379310305	7.63087973584906	0.322621686165759	0.748188773447566	0.897230361783735	-6.16674224574526
RPL32	-0.0139642399425313	9.49599198113208	-0.321917349479135	0.748719458774256	0.897729199382156	-6.16696387069799
SLC39A7	0.0385375272988515	9.00102811320755	0.321395882989852	0.749112438598194	0.897846595715889	-6.16712764328143
ERC2	-0.0396531393678181	5.86654020754717	-0.321289150240054	0.749192881200609	0.897846595715889	-6.16716113132897
ZNF169	0.024423744252875	5.55905101886792	0.321189268056299	0.74926816319032	0.897846595715889	-6.1671924599336
PDE6A	-0.0369062169540255	6.23944149056604	-0.321178507667366	0.749276273526766	0.897846595715889	-6.16719583441068
DCBLD2	0.0289775229885052	7.18613379245283	0.320821482343228	0.749545387331908	0.897896837557938	-6.16730773432755
ADIPOQ	0.0311504841954031	5.22249439622642	0.320474574357076	0.749806905027568	0.897896837557938	-6.16741634447734
PRPS1L1	0.0375056494252881	6.61653179245283	0.320455361930187	0.749821389240715	0.897896837557938	-6.16742235609399
FUBP1	0.0236169195402285	7.72135513207547	0.320232316896357	0.749989549110495	0.897896837557938	-6.16749212116667
EPB41L1	-0.0242940014367834	7.61997926415094	-0.32004557273204	0.750130350129632	0.897896837557938	-6.16755049466554
PCDH8	0.0402788836206893	5.49455426415094	0.319997662872359	0.750166474495338	0.897896837557938	-6.16756546512051
GRM5	-0.0260648821839107	5.963777	-0.319645733968734	0.750431848567781	0.897896837557938	-6.16767536435802
SLC22A6	0.0177573074712631	7.09414667924528	0.319540451487853	0.750511243341663	0.897896837557938	-6.16770821822492
COCH	-0.04722433477012	5.43042281132075	-0.319456266649897	0.750574730084247	0.897896837557938	-6.16773448072098
CEBPE	0.0299179166666672	6.51856026415094	0.319437723925932	0.750588714036705	0.897896837557938	-6.16774026442545
SOX10	0.032949199712645	6.6435248490566	0.31939074744925	0.750624141614797	0.897896837557938	-6.16775491547143
PSG9	-0.05447098132184	7.11000441509434	-0.319103650048138	0.750840669493324	0.897896837557938	-6.16784440889875
YES1	0.0254155488505736	7.11003403773585	0.3190827595871	0.750856425794539	0.897896837557938	-6.16785091770223
NCR2	0.0168470215517216	6.58528105660377	0.318871725113298	0.751015601205843	0.897896837557938	-6.16791664553028
CNOT2	-0.0217916925287369	9.40529566037736	-0.318840452747497	0.75103918970793	0.897896837557938	-6.16792638179231
SNX3	-0.0315758031609192	11.2826981320755	-0.317941675794471	0.751717232219243	0.898570193882357	-6.16820579825606
VGF	0.0305397672413781	6.67336618867925	0.317278632468717	0.752217562161883	0.898903227539048	-6.1684114249506
KLF1	0.0460789051724149	7.22811973584906	0.317268034010256	0.752225560586919	0.898903227539048	-6.16841470833107
MAP1A	0.0255735833333333	7.97438850943396	0.317051905800751	0.752388673784194	0.898951561592018	-6.16848164056826
HOMER3	-0.0314194841954087	8.31306841509434	-0.316785983926888	0.752589382128351	0.898951561592018	-6.16856393093855
TULP1	0.0297489066091954	6.68158024528302	0.316494818492178	0.752809163115954	0.898951561592018	-6.16865395411294
CYB5A	0.0302455531609187	8.72961524528302	0.316460568898926	0.752835017158105	0.898951561592018	-6.16866453805697
MTHFR	-0.028978617816092	7.76625335849057	-0.315998829762027	0.75318359866168	0.898951561592018	-6.1688071151057
PRH1	-0.0278349353448277	6.49334018867925	-0.315959505136114	0.753213288456991	0.898951561592018	-6.16881924828483
MMP24	-0.0193462255747123	6.38254903773585	-0.315532265112014	0.753535875595657	0.898951561592018	-6.16895097151739
TGFB2	0.0286848864942542	6.53709296226415	0.315266345892487	0.75373667994346	0.898951561592018	-6.16903286794872
MGAT5	-0.0194246824712652	7.57822135849057	-0.315243345915643	0.753754048786336	0.898951561592018	-6.16903994813075
MMP11	-0.0242174597701172	7.23905960377359	-0.315232730920469	0.753762064932491	0.898951561592018	-6.16904321561692
LIPC	-0.0357353304597723	6.09908862264151	-0.315216212308961	0.753774539378065	0.898951561592018	-6.1690483001242
BTN3A1	-0.0249510301724172	9.1556809245283	-0.315215109939444	0.753775371862523	0.898951561592018	-6.16904863942934
MPDU1	-0.0351208649425274	8.63168633962264	-0.315184369270946	0.753798586636573	0.898951561592018	-6.16905810081383
MEGF8	-0.0380139727011501	6.66635094339623	-0.31508431131193	0.753874150105854	0.898951561592018	-6.16908889035653
GSS	-0.0272762155172437	7.63175952830189	-0.314644864183621	0.754206047906938	0.899175564847456	-6.16922400041765
CD3G	0.0632522859195355	6.72824128301887	0.314377680778947	0.754407864231065	0.899175564847456	-6.16930605535782
ACHE	0.0196008764367814	6.6629669245283	0.314288135062125	0.754475506221622	0.899175564847456	-6.16933354028634
DSCAM	0.0429726206896524	5.89577032075472	0.314227134874638	0.754521586296095	0.899175564847456	-6.16935225905747
ARHGEF12	0.0297986436781557	6.58606558490566	0.313884285005973	0.754780594775761	0.899273269989494	-6.16945740004043
KLRG1	-0.052154647988508	6.96608750943396	-0.313814404427316	0.754833390053794	0.899273269989494	-6.1694788161272
ONECUT2	0.0260216652298837	5.60131281132075	0.313478484422737	0.755087196441389	0.899309841172277	-6.1695816981901
CASR	-0.023940757183909	5.48133813207547	-0.313469594811884	0.755093913409537	0.899309841172277	-6.16958441931599
PDCD1	0.0313446666666657	6.98779618867925	0.312927942494678	0.755503220439099	0.899570983842105	-6.16975007500161
MIF	0.0392899683908006	11.3874428679245	0.312875211111659	0.755543071402269	0.899570983842105	-6.16976618680349
VPS26A	0.0217380747126423	9.06883058490566	0.312096882892983	0.756131359102	0.900134471605149	-6.17000368630609
CD59	-0.0232854841954016	8.64589509433962	-0.311827284833586	0.756335164629489	0.900147105940568	-6.17008581416816
KIFC3	0.024578020114939	7.90996443396226	0.311778544382747	0.756372012351798	0.900147105940568	-6.17010065446056
TBR1	-0.0285042040229886	5.76433994339623	-0.311485212732844	0.756593782740718	0.900225362111275	-6.17018991806298
DTX2	-0.0326372227011511	8.82925718867924	-0.311387278787285	0.756667829282899	0.900225362111275	-6.17021970164987
CRYBA1	-0.0419127270114972	5.71801603773585	-0.310921192049018	0.75702026264764	0.900400693645464	-6.17036131965536
PTPRN2	0.0247728390804589	7.01082428301887	0.310888075378397	0.757045305927313	0.900400693645464	-6.17037137393891
KLF10	-0.038877708333338	8.200393	-0.310633481888691	0.757237841757304	0.900489519676487	-6.170448633366
PANX1	0.0282585043103412	6.8972400754717	0.310485027335219	0.757350117366552	0.900489519676487	-6.170493654559
IVL	-0.0293483390804621	6.93297864150943	-0.31018829912579	0.757574547531613	0.900619536530822	-6.1705835778182
ZNRF4	0.0349289310344796	6.77213305660377	0.309662391238638	0.757972369141301	0.900757386973457	-6.17074274332488
PINK1	-0.0386555775862121	9.73893758490566	-0.30950369033281	0.758092430952298	0.900757386973457	-6.17079072113926
TRAF6	-0.0167413965517236	7.17554811320755	-0.309249842629552	0.75828448651711	0.900757386973457	-6.17086741239673
C19orf57	-0.0304883333333361	6.31087403773585	-0.309209057062107	0.758315345405402	0.900757386973457	-6.17087972849138
SLC5A12	0.0399744066091934	5.47704283018868	0.308893780037055	0.758553901424509	0.900757386973457	-6.17097487867167
TRHR	0.0359606379310344	5.3884900754717	0.30863977025524	0.758746116436354	0.900757386973457	-6.17105146812592
PLA2G1B	-0.0170292456896561	7.03099573584906	-0.308634231328584	0.758750308039495	0.900757386973457	-6.17105313753289
HEG1	-0.026431093390805	8.53761024528302	-0.308609859286959	0.758768751758245	0.900757386973457	-6.17106048279926
MAFK	-0.024596443965522	6.83558594339623	-0.308429304441549	0.758905392333181	0.900757386973457	-6.17111488056802
BCL11A	0.0275060028735625	6.89145003773585	0.308118196048323	0.759140851562826	0.900757386973457	-6.17120853723617
APCS	-0.0272950028735641	5.68493941509434	-0.307984116590765	0.75924233531354	0.900757386973457	-6.17124887173141
TRIO	0.0242848132183884	8.086239	0.307948735300923	0.759269115860638	0.900757386973457	-6.1712595124019
SNX2	0.0331343045977004	8.9941339245283	0.307924840268032	0.759287202481899	0.900757386973457	-6.17126669797342
SPRR1B	-0.0279483548850603	5.68001596226415	-0.307905454518903	0.759301876036787	0.900757386973457	-6.17127252713183
MMP15	-0.0203535143678186	7.55579775471698	-0.307422364732507	0.759667567424221	0.90099415362258	-6.17141767072671
CD5L	-0.0358886422413791	5.41395194339623	-0.307286473493516	0.759770444909768	0.90099415362258	-6.17145845811751
MNT	-0.0371333146551738	9.23265439622642	-0.306787636518945	0.760148130610627	0.90099415362258	-6.17160802863892
LCK	0.0365202097701109	7.30125533962264	0.30675991127387	0.760169124019553	0.90099415362258	-6.17161633463092
PPP5C	-0.020921183908051	7.67326322641509	-0.306755485844556	0.760172474948016	0.90099415362258	-6.17161766034187
OPRM1	-0.0222808591954022	5.65825916981132	-0.306655401335311	0.760248260023201	0.90099415362258	-6.17164763723176
NAALADL1	-0.0290744913793111	6.46062456603774	-0.306577355427449	0.760307358870881	0.90099415362258	-6.17167100644829
SOX1	-0.0211552370689665	6.45180386792453	-0.306062631526117	0.760697160181815	0.901319602662057	-6.17182498130654
WIPF1	0.0471053793103433	6.39199264150943	0.305418537008792	0.761185021986107	0.901661860598835	-6.17201729300028
MAP4	-0.0135287370689667	8.03690535849057	-0.305322959702188	0.761257424206374	0.901661860598835	-6.17204579576894
WNT6	-0.0151836609195417	9.24351479245283	-0.305083984160759	0.761438463600876	0.901661860598835	-6.17211702341237
TYMS	0.0320980387931007	7.30942645283019	0.305072882569414	0.761446874098863	0.901661860598835	-6.17212033093643
FABP2	0.0347944439655157	5.43051509433962	0.304833774878847	0.761628027653291	0.901739931076347	-6.17219153975962
MEP1A	0.0323696551724124	6.61150469811321	0.304452505194216	0.761916914199102	0.901917822883803	-6.17230497084605
RAD21	0.0261584339080478	8.88410018867924	0.30433128238184	0.762008771391223	0.901917822883803	-6.17234100605863
BCAR3	0.0288479439655172	7.7618458490566	0.303511133038856	0.762630334064503	0.902281316719102	-6.17258443146892
HLA-F	-0.0374530948275851	11.6741635471698	-0.303497247416536	0.76264085884976	0.902281316719102	-6.17258854717215
SETD4	0.0148968821839066	7.53696620754717	0.303469676152076	0.762661756976343	0.902281316719102	-6.1725967187482
HMGA2	-0.0240654425287357	6.69591628301887	-0.303166685418763	0.762891425854263	0.902400991981803	-6.17268647045419
SLC22A18	-0.0405991551724139	8.91052886792453	-0.30290224886567	0.763091887944181	0.902400991981803	-6.17276472864966
PDGFRA	0.0173830833333319	7.36632941509434	0.302879890652605	0.763108837839966	0.902400991981803	-6.17277134229004
TNIK	-0.0258284367816106	6.91746979245283	-0.301631068057476	0.764055762753659	0.903384257336476	-6.17313997600433
RTF1	-0.0223534913793104	7.43329309433962	-0.301357274374462	0.764263416455579	0.903493277519843	-6.17322059292097
CFHR4	0.022640270114942	5.12950490566038	0.300713631523865	0.764751643905015	0.903933902008858	-6.17340982234507
PTTG1IP	-0.0269666508620698	10.6480190377358	-0.299946169638372	0.76533391829913	0.904485539808063	-6.17363492721466
SCYL3	-0.0155379568965532	7.0261148490566	-0.298788999273554	0.76621212252834	0.905386693478301	-6.17397325388917
AMFR	-0.0255290316091941	8.80961886792453	-0.298339736422464	0.766553162072571	0.905652935745764	-6.17410425546881
HMGN4	-0.0315249856321849	9.40283039622642	-0.297339684110816	0.767312477659783	0.906413200024975	-6.17439515757003
FAM50A	-0.0252127456896591	10.3367634716981	-0.296805726354309	0.76771799292815	0.906755359591866	-6.17455008020662
TOP3B	-0.0232450632183916	8.22017116981132	-0.296615270263191	0.767862650991702	0.906789362707268	-6.17460527203065
CSNK1A1	-0.0233476795977001	8.47942739622641	-0.295896478926667	0.76840867294036	0.907221060485074	-6.17481325077429
ST8SIA5	0.033239352011492	5.92117252830189	0.295796398620288	0.768484707214453	0.907221060485074	-6.17484216862944
ZNF507	-0.0322526465517248	5.9128190754717	-0.295676262620975	0.768575981474066	0.907221060485074	-6.17487686862967
CD84	-0.0434547701149439	7.29953152830189	-0.295399279219279	0.768786434322207	0.907332624793484	-6.17495681878634
PRB4	0.0362057040229882	6.17325558490566	0.295191578420098	0.768944257517323	0.907382050562511	-6.17501672179426
AXL	0.0252001824712629	8.02979632075472	0.294883239006861	0.769178569943393	0.90752170788135	-6.17510557254386
CDH17	0.0239760359195378	5.52285375471698	0.294674083380698	0.769337523230296	0.907528716905328	-6.17516578991563
DEK	0.0373718477011469	9.99598583018868	0.29454884040767	0.769432709669179	0.907528716905328	-6.17520182785972
HIST1H2AH	-0.0250451178160933	5.7262311509434	-0.294244129272518	0.769664309362699	0.907528716905328	-6.17528944296117
TRIM27	0.0208936853448254	8.39311501886792	0.294167132959282	0.769722834761281	0.907528716905328	-6.17531156778609
CD83	-0.0480997155172425	8.20203503773585	-0.294011328533914	0.769841266839744	0.907528716905328	-6.17535632039878
SPARCL1	-0.0515916752873551	6.30656450943396	-0.293907577841475	0.769920134218937	0.907528716905328	-6.17538610820611
NEDD4L	0.0213536781609198	6.98978075471698	0.293807445283643	0.769996253546049	0.907528716905328	-6.17541484727494
ERBB2	0.0182570632183889	7.20695954716981	0.293297198346737	0.770384171247603	0.907834164675313	-6.17556114176188
MT2A	-0.0526348204023002	10.2139107735849	-0.292908783282536	0.770679505239913	0.907834164675313	-6.17567233553829
BTK	-0.0399701609195411	8.51649786792453	-0.292817594453499	0.770748846227795	0.907834164675313	-6.17569841939027
BMPR2	0.0220864999999986	6.41936756603774	0.292751869841349	0.770798825112284	0.907834164675313	-6.17571721438161
HSD17B6	0.0418335057471255	5.91176169811321	0.29270374204192	0.770835423494436	0.907834164675313	-6.17573097461893
ATG4B	0.0252291695402285	7.18319605660377	0.292115657259503	0.771282669941944	0.907993456291707	-6.1758989320262
GRB7	-0.0231525991379335	7.12310847169811	-0.291702580648135	0.771596867006031	0.907993456291707	-6.17601670566082
TOB2	0.0269142844827597	7.83144543396226	0.29170103353066	0.771598043857122	0.907993456291707	-6.17601714645231
ICT1	-0.0311478620689654	7.78980783018868	-0.291612586089935	0.771665324369009	0.907993456291707	-6.17604234226624
COL21A1	0.0280553261494267	6.58265173584906	0.291611708005527	0.771665992322203	0.907993456291707	-6.1760425923659
MTTP	-0.0253479568965504	4.98322011320755	-0.291465911936434	0.771776900870069	0.907993456291707	-6.17608410819813
ACPP	0.0321241034482727	6.51400733962264	0.291434307369262	0.771800943416564	0.907993456291707	-6.17609310495627
KIAA0895	-0.0252425287356326	5.82243371698113	-0.291305598763307	0.771898858255652	0.907993456291707	-6.17612973392596
DSP	0.0343792356321853	6.41897711320755	0.290769474563443	0.772306753896324	0.908178727574962	-6.17628213510739
ARHGEF15	-0.0312074841954066	6.37559641509434	-0.290643497164292	0.772402609785623	0.908178727574962	-6.17631790542803
MS4A1	-0.0347700488505751	6.01831496226415	-0.29056429027403	0.772462879937838	0.908178727574962	-6.1763403877078
SLC25A36	-0.0183073821839077	7.97154116981132	-0.290488507999812	0.772520545549006	0.908178727574962	-6.17636189221802
APBA1	-0.0289273232758633	6.47852071698113	-0.289563190409112	0.773224758821645	0.90852173446098	-6.17662401585948
NCAM2	-0.0286384396551744	6.03051866037736	-0.289530806842405	0.77324940782339	0.90852173446098	-6.17663317436602
ZNF7	-0.0195214712643672	7.72131677358491	-0.289418447810974	0.773334932588674	0.90852173446098	-6.17666494308779
ADCY3	-0.0282678132183936	9.18635462264151	-0.289379976134495	0.773364216875484	0.90852173446098	-6.17667581785727
CYP2F1	-0.0300077155172414	6.95519343396226	-0.289252382009678	0.773461342723245	0.90852173446098	-6.1767118745086
ABLIM3	0.0465840977011496	7.23933824528302	0.28918996399006	0.773508857234029	0.90852173446098	-6.17672950735828
HSPB2	0.0158664870689655	7.94862103773585	0.288501053501477	0.774033334895267	0.90892994745777	-6.17692386991652
DUSP10	-0.0228474597701185	7.47829222641509	-0.288428349746158	0.774088691516232	0.90892994745777	-6.17694435489397
APLP2	0.0230840229885043	10.3148975471698	0.288042990901787	0.774382123337726	0.90910676716137	-6.17705284748781
PTPN7	0.0257524439655139	7.61239658490566	0.287925478833555	0.774471609591727	0.90910676716137	-6.17708590265752
P2RY2	0.0341215646551705	6.47915941509434	0.287771606543623	0.774588789059468	0.909107957885333	-6.17712916532475
LAMB4	0.0386570431034494	5.71080471698113	0.2874795630539	0.77481120553342	0.909232642750718	-6.17721121274302
CENPI	0.0217681910919563	6.42398018867924	0.287290054339213	0.774955543029429	0.909265679122686	-6.17726440935685
LEPREL2	-0.0273610876436781	7.45758454716981	-0.286941602999986	0.775220958494439	0.909369841077014	-6.17736213117033
PPP1CC	-0.053770084770111	10.1550389245283	-0.286868406083514	0.775276716031924	0.909369841077014	-6.17738264393192
ARSB	-0.0162996781609221	7.09304564150943	-0.28665471576705	0.77543950081419	0.909424476752862	-6.17744249882584
NPTXR	0.0235592614942526	6.552042	0.285850855449184	0.776051955396305	0.910006383417962	-6.17766726272369
CKAP2	0.0170599238505744	7.43415971698113	0.285533560686199	0.776293739073173	0.910128804263865	-6.17775580692713
DMBT1	0.0171298175287307	7.49892937735849	0.285238013050751	0.776518971121719	0.910128804263865	-6.17783819419089
PDE1B	0.02255920114942	7.30114954716981	0.285175263260505	0.776566794201373	0.910128804263865	-6.17785567546104
MYL3	0.0228337859195378	6.158653	0.285103434286592	0.776621537806554	0.910128804263865	-6.17787568136607
FAM107A	0.0192607772988511	7.32287320754717	0.284698756848454	0.776929979229919	0.910233887677211	-6.17798829879176
DGCR14	-0.0172154066091981	8.05799520754717	-0.284680593006151	0.776943824390975	0.910233887677211	-6.17799334985606
SERPINE2	-0.0315224497126465	8.7809780754717	-0.284362306302146	0.777186446246617	0.910381848275112	-6.17808180798351
CCDC86	-0.0282728922413797	6.69892830188679	-0.283685958823993	0.777702082804865	0.910813186267542	-6.17826945066647
PAGE1	0.0347010545977025	5.66104945283019	0.283442697731855	0.777887565795327	0.910813186267542	-6.17833683095652
SI	0.0450398218390795	5.30613026415094	0.283406257247987	0.777915352245987	0.910813186267542	-6.17834691955314
TRAF3IP2	0.0310731853448249	8.85974843396226	0.283268747428328	0.778020208305459	0.910813186267542	-6.17838497768272
GALC	-0.0303064583333335	8.74799967924528	-0.282988991649496	0.778233544710118	0.910926670789916	-6.17846234790476
RAB27B	-0.034286547413795	6.66008581132076	-0.282802988829305	0.778375396405306	0.910956460635251	-6.17851374729991
KIF23	-0.0313376681034478	5.7356638490566	-0.28248425885383	0.778618487702997	0.911023826591571	-6.1786017457338
DCTN5	0.0206760488505751	9.13283322641509	0.282422257839864	0.778665777673271	0.911023826591571	-6.17861885215228
ST3GAL2	0.0217750258620644	8.10646188679245	0.282178165784731	0.778851961936382	0.91110544904546	-6.17868616210064
BLCAP	0.0170477040229873	9.22932690566038	0.28117781018612	0.779615131735061	0.911731326779491	-6.17896141034733
MGEA5	0.0435827126436799	10.1733958113208	0.281171443427504	0.779619989625396	0.911731326779491	-6.17896315904226
TESK2	0.0230165804597693	7.53236181132075	0.280795399911758	0.779906929662127	0.911813709054553	-6.17906637318416
ALKBH1	-0.0136996350574705	7.66124305660377	-0.280096178355659	0.780440552580707	0.911813709054553	-6.17925792513372
CSE1L	-0.0194728663793082	8.23135766037736	-0.280037914475255	0.780485022458719	0.911813709054553	-6.17927386504788
KLHL25	-0.0357419066091964	7.28307956603774	-0.280032004566436	0.780489533234917	0.911813709054553	-6.17927548170433
SERPINI1	-0.031263629310347	7.11953773584906	-0.27982367118899	0.780648549882726	0.911813709054553	-6.17933244959455
ZNF749	0.0379692413793107	5.63290262264151	0.279700306470778	0.780742716116342	0.911813709054553	-6.17936616323259
PFDN4	-0.0217631767241384	7.45508947169811	-0.279544382927227	0.780861739739841	0.911813709054553	-6.179408753478
SEC24B	0.017625790229884	8.06232871698113	0.279512040030148	0.78088642922358	0.911813709054553	-6.17941758491883
BNIP3	0.0324709051724081	8.0336318490566	0.27944150777194	0.780940271972648	0.911813709054553	-6.17943684068225
CAMK4	-0.021287170977013	6.25138209433962	-0.279346197239785	0.781013031615832	0.911813709054553	-6.17946285337711
HTR2C	-0.0302259281609185	5.65998586792453	-0.278912105863762	0.78134443997214	0.911813709054553	-6.17958121615636
GPR37L1	-0.0362771666666699	6.45497339622642	-0.278614160046445	0.781571931205521	0.911813709054553	-6.17966235019255
TIMM8A	-0.0239897385057466	6.23352462264151	-0.278582704276855	0.781595949820024	0.911813709054553	-6.17967091091027
ACSL3	0.017956505747124	7.5648989245283	0.278436861996062	0.781707313092767	0.911813709054553	-6.17971058943311
MAD2L1	0.022330491379309	6.07069532075472	0.278238551992751	0.781858747412296	0.911813709054553	-6.17976450932771
FBXW11	0.0161853433908004	8.19527333962264	0.278231448504904	0.781864171965201	0.911813709054553	-6.1797664400341
ELK1	-0.0176553491379359	8.5034771509434	-0.278189349585435	0.781896320877077	0.911813709054553	-6.1797778813835
GNB2	0.0220519568965543	9.59585741509434	0.278180702923432	0.781902923962688	0.911813709054553	-6.17978023109904
MTMR2	-0.0172102155172418	8.01151333962264	-0.278179110233967	0.781904140233211	0.911813709054553	-6.17978066390171
ZZZ3	-0.0213843261494286	8.14616643396226	-0.277797161120019	0.782195834653342	0.912017968116366	-6.17988438466579
BMI1	0.0293813548850554	8.81881813207547	0.277447936140782	0.782462565198295	0.912193063494988	-6.17997909461826
SPINK4	0.0322472126436759	6.00091086792453	0.27714265557453	0.782695753466327	0.912329009030008	-6.18006178951523
CAP2	0.0237834195402264	6.49205273584906	0.276622613093614	0.783093033589589	0.912578999020726	-6.18020245043012
NCDN	0.0134680459770085	8.24202764150943	0.276556636858223	0.783143439486736	0.912578999020726	-6.18022027682926
ALOX12P2	-0.0237683678160927	6.361658	-0.276129020388384	0.783470161473513	0.912698124727899	-6.18033571353775
MSH3	-0.0228914396551696	7.44209024528302	-0.276117562209966	0.783478916678	0.912698124727899	-6.18033880426667
CLTC	0.0152674195402307	7.64998103773585	0.275706139957635	0.783793303441948	0.912806271208976	-6.18044969656095
COMMD4	-0.0203017471264353	8.10252083018868	-0.275690798636423	0.783805027156187	0.912806271208976	-6.18045382838012
TSC22D1	-0.0508045043103511	8.43987243396226	-0.27525150357443	0.784140754284882	0.912948967763777	-6.18057204475734
LILRA4	0.028857442528734	7.09165575471698	0.275225185331862	0.784160869065692	0.912948967763777	-6.18057912115223
SLC20A1	-0.032381326149423	10.2205092075472	-0.274825284442695	0.784466527702506	0.913168978997443	-6.18068656266126
RPS8	-0.024757625000003	13.43667	-0.274654413121643	0.784597141216888	0.913185191428223	-6.18073242321412
PTPN12	0.0289573347701175	8.66738003773585	0.274383455947205	0.784804272824991	0.913290444480057	-6.18080508773164
DHH	0.0281855014367762	6.77977554716981	0.273659815756985	0.785357531981468	0.913798401023932	-6.1809988009127
NPR1	0.0325265818965539	7.17042718867925	0.273458960922778	0.785511115319675	0.913841235096146	-6.1810524778341
ZNF141	-0.0200682442528732	6.62454367924528	-0.272927708081365	0.785917378305801	0.914068807769023	-6.1811942616527
FADS3	0.0288778103448273	8.76261156603774	0.272733372172729	0.786066007039866	0.914068807769023	-6.18124605845436
NAT2	0.0298272744252852	5.64015679245283	0.272478952926262	0.786260599810216	0.914068807769023	-6.18131381379398
SPAG6	-0.032103597701151	5.42055554716981	-0.272474834651644	0.786263749788775	0.914068807769023	-6.18131491002844
VIP	-0.030130432471263	6.03262224528302	-0.272439567507274	0.786290725006525	0.914068807769023	-6.18132429703537
INHA	0.0128870775862051	6.27877216981132	0.272104862393615	0.786546748166431	0.91413480502939	-6.18141332471166
NET1	-0.0488292959770114	5.680934	-0.272059941012682	0.786581111304359	0.91413480502939	-6.18142526497081
RASSF2	0.0313232126436773	9.64652828301887	0.271855867132067	0.786737225390412	0.914180478976297	-6.18147948376536
STAB1	0.0697023433907979	8.71814422641509	0.271445054656912	0.787051518733702	0.914409914728318	-6.18158850627363
CHMP2B	-0.0267776235632198	7.62601150943396	-0.270757037898011	0.787577967846718	0.914767963126528	-6.18177072571917
CA6	-0.0269979209770108	5.26985909433962	-0.270736773531412	0.787593475025114	0.914767963126528	-6.18177608569213
RBM38	-0.046118522988511	7.66694016981132	-0.270079743513899	0.788096309920553	0.914899440070439	-6.18194965490973
C19orf10	-0.025378821839082	10.4013076415094	-0.270056953828058	0.788113752836924	0.914899440070439	-6.18195566776924
MRPL40	0.0203764712643668	7.84195905660377	0.270025323106335	0.788137962743073	0.914899440070439	-6.18196401242028
NCAPH2	-0.0163011336206926	7.37015788679245	-0.269767617803215	0.788335216190651	0.914899440070439	-6.18203196255782
GPR6	-0.0211310459770155	6.72897039622641	-0.269743425498644	0.788353734241859	0.914899440070439	-6.18203833811256
RIBC2	-0.0168403591954025	6.86247554716981	-0.269620688853181	0.788447685161761	0.914899440070439	-6.18207067491076
CTSO	-0.0227915862068953	7.69156513207547	-0.269519676302593	0.788525009363035	0.914899440070439	-6.18209727716212
PLCD1	-0.0329374956896622	7.82564647169811	-0.269249409463309	0.788731906725278	0.915003839613404	-6.1821684046461
GSTA1	0.0291163045977001	5.71822039622641	0.2690302122465	0.788899720003503	0.915062873684217	-6.18222603961394
CRABP2	-0.0297414353448309	7.01123450943396	-0.26855065611156	0.789266894259095	0.91524404815236	-6.18235196922324
FGF4	-0.0238637313218399	6.84985152830189	-0.268519625501178	0.789290654638794	0.91524404815236	-6.18236011002445
TLX2	0.0173991077586191	6.51681164150943	0.268367994307126	0.789406762717663	0.91524404815236	-6.18239987658689
LDB1	-0.0261700933908067	7.80293005660377	-0.26819419117027	0.789539854356982	0.915262761101725	-6.18244543037368
STAU2	-0.0194813635057471	6.89661509433962	-0.26774694470381	0.789882367183398	0.915524201062984	-6.18256251831455
SCARB2	0.0279398591954028	9.50303426415094	0.267009712033955	0.790447049881028	0.91595047819609	-6.18275509845206
AKR1C3	0.0573795158045947	9.06678054716981	0.266722699307824	0.790666917599439	0.91595047819609	-6.18282992878264
KHDRBS1	0.0117326752873517	8.5592488490566	0.266696403580638	0.790687062445611	0.91595047819609	-6.18283678062495
KRT83	0.0257000086206896	6.23649101886792	0.266655626065028	0.790718301902988	0.91595047819609	-6.18284740463491
